Annee;HC;HP;HF;Valeur
2023;HC_23;HP_33;TOTAL;10512
2023;HC_24;HP_34;TOTAL;0
2023;HC_41;HP_13;TOTAL;18
2023;HC_42;HP_31;TOTAL;121
2023;HC_42;HP_32;TOTAL;378
2023;HC_52;HP_11;TOTAL;3038
2023;HC_52;HP_51;TOTAL;2073
2023;HC_52;HP_52;TOTAL;10553
2023;HC_61;HP_6;TOTAL;400
2023;HC_62;HP_31;TOTAL;194
2023;HC_62;HP_32;TOTAL;0
2023;HC_62;HP_33;TOTAL;33
2023;HC_62;HP_34;TOTAL;5
2023;HC_62;HP_52;TOTAL;0
2023;HC_63;HP_11;TOTAL;0
2023;HC_63;HP_34;TOTAL;0
2023;HC_63;HP_59;TOTAL;3
2023;HC_64;HP_6;TOTAL;3036
2023;HC_64;HP_82;TOTAL;38
2023;HC_65;HP_11;TOTAL;0
2023;HC_71;HP_71;TOTAL;1129
2023;HC_72;HP_72;TOTAL;6728
2024;HC_11;HP_12;TOTAL;11298
2024;HC_11;HP_13;TOTAL;916
2024;HC_12;HP_11;TOTAL;11531
2024;HC_14;HP_11;TOTAL;1955
2024;HC_14;HP_12;TOTAL;44
2024;HC_22;HP_11;TOTAL;1383
2024;HC_23;HP_13;TOTAL;9
2024;HC_31;HP_22;TOTAL;202
2024;HC_42;HP_12;TOTAL;0
2024;HC_42;HP_13;TOTAL;1
2024;HC_42;HP_32;TOTAL;400
2024;HC_42;HP_34;TOTAL;96
2024;HC_42;HP_42;TOTAL;5273
2024;HC_52;HP_51;TOTAL;2141
2024;HC_52;HP_52;TOTAL;10875
2024;HC_61;HP_31;TOTAL;0
2024;HC_61;HP_51;TOTAL;30
2024;HC_61;HP_82;TOTAL;669
2024;HC_62;HP_34;TOTAL;4
2024;HC_63;HP_31;TOTAL;127
2024;HC_63;HP_59;TOTAL;3
2024;HC_63;HP_6;TOTAL;17
2024;HC_64;HP_33;TOTAL;9
2024;HC_65;HP_11;TOTAL;0
2024;HC_71;HP_71;TOTAL;1171
2024;HC_72;HP_73;TOTAL;8744
2021;HC_131;TOTAL;HF_31;31
2021;HC_131;TOTAL;HF_32;1299
2021;HC_132;TOTAL;HF_122;3753
2021;HC_132;TOTAL;HF_31;725
2021;HC_132;TOTAL;HF_32;1404
2021;HC_511;TOTAL;HF_121;33154
2021;HC_511;TOTAL;HF_31;209
2021;HC_511;TOTAL;HF_32;1407
2021;HC_512;TOTAL;HF_121;0
2021;HC_512;TOTAL;HF_122;27
2021;HC_513;TOTAL;HF_21;191
2021;HC_513;TOTAL;HF_31;642
2022;HC_131;TOTAL;HF_121;12565
2022;HC_132;TOTAL;HF_21;2635
2022;HC_132;TOTAL;HF_32;1607
2022;HC_133;TOTAL;HF_121;20264
2022;HC_133;TOTAL;HF_122;1466
2022;HC_133;TOTAL;HF_32;1497
2022;HC_511;TOTAL;HF_121;34943
2022;HC_511;TOTAL;HF_32;1411
2022;HC_513;TOTAL;HF_121;2346
2022;HC_513;TOTAL;HF_31;682
2023;HC_131;TOTAL;HF_121;13026
2023;HC_132;TOTAL;HF_11;27
2023;HC_132;TOTAL;HF_121;5799
2023;HC_132;TOTAL;HF_122;4024
2023;HC_132;TOTAL;HF_31;718
2023;HC_133;TOTAL;HF_31;55
2023;HC_511;TOTAL;HF_11;255
2023;HC_511;TOTAL;HF_122;1679
2023;HC_513;TOTAL;HF_31;384
2024;HC_131;TOTAL;HF_122;1222
2024;HC_132;TOTAL;HF_121;5705
2024;HC_132;TOTAL;HF_32;1563
2024;HC_133;TOTAL;HF_121;22185
2024;HC_133;TOTAL;HF_122;1731
2024;HC_133;TOTAL;HF_32;1642
2024;HC_511;TOTAL;HF_21;1909
2024;HC_512;TOTAL;HF_122;37
2024;HC_512;TOTAL;HF_31;2702
2024;HC_513;TOTAL;HF_11;18
2021;HC_131;HP_31;TOTAL;9053
2021;HC_131;HP_34;TOTAL;290
2021;HC_132;HP_31;TOTAL;102
2021;HC_133;HP_11;TOTAL;10470
2021;HC_133;HP_12;TOTAL;2059
2021;HC_133;HP_34;TOTAL;287
2022;HC_131;HP_13;TOTAL;834
2022;HC_132;HP_32;TOTAL;12120
2022;HC_133;HP_13;TOTAL;124
2022;HC_133;HP_31;TOTAL;9930
2022;HC_133;HP_33;TOTAL;267
2022;HC_513;HP_52;TOTAL;3
2023;HC_131;HP_31;TOTAL;9605
2023;HC_131;HP_33;TOTAL;545
2023;HC_131;HP_34;TOTAL;378
2023;HC_133;HP_12;TOTAL;2620
2023;HC_511;HP_11;TOTAL;13490
2023;HC_511;HP_13;TOTAL;111
2023;HC_511;HP_51;TOTAL;28185
2023;HC_513;HP_59;TOTAL;252
2024;HC_131;HP_11;TOTAL;5445
2024;HC_131;HP_13;TOTAL;976
2024;HC_131;HP_34;TOTAL;423
2024;HC_132;HP_31;TOTAL;74
2024;HC_133;HP_11;TOTAL;12686
2024;HC_133;HP_12;TOTAL;2696
2024;HC_511;HP_11;TOTAL;15379
2024;HC_511;HP_13;TOTAL;114
2024;HC_513;HP_51;TOTAL;3004
2024;HC_513;HP_59;TOTAL;236
2021;TOTAL;TOTAL;HF_11;9564
2021;TOTAL;TOTAL;HF_31;6637
2022;TOTAL;TOTAL;HF_23;2271
2022;TOTAL;TOTAL;HF_32;25302
2023;TOTAL;TOTAL;HF_121;235636
2023;TOTAL;TOTAL;HF_122;20694
2024;TOTAL;TOTAL;HF_121;243163
2024;TOTAL;TOTAL;HF_31;7323
2021;TOTAL;HP_12;TOTAL;11738
2021;TOTAL;HP_21;TOTAL;34503
2021;TOTAL;HP_42;TOTAL;13360
2021;TOTAL;HP_51;TOTAL;36538
2021;TOTAL;HP_52;TOTAL;9995
2022;TOTAL;HP_11;TOTAL;97499
2022;TOTAL;HP_34;TOTAL;5764
2022;TOTAL;HP_51;TOTAL;38453
2022;TOTAL;HP_6;TOTAL;4853
2022;TOTAL;HP_81;TOTAL;72
2023;TOTAL;HP_11;TOTAL;102931
2023;TOTAL;HP_33;TOTAL;25076
2023;TOTAL;HP_71;TOTAL;1129
2024;TOTAL;HP_12;TOTAL;14044
2024;TOTAL;HP_32;TOTAL;13447
2024;TOTAL;HP_42;TOTAL;10314
2021;TOTAL;HP_6;HF_122;0
2023;TOTAL;HP_6;HF_32;0
2021;TOTAL;HP_11;HF_11;1409
2021;TOTAL;HP_12;HF_121;11031
2021;TOTAL;HP_12;HF_122;118
2021;TOTAL;HP_13;HF_121;2104
2021;TOTAL;HP_13;HF_122;94
2021;TOTAL;HP_13;HF_32;165
2021;TOTAL;HP_21;HF_121;21239
2021;TOTAL;HP_22;HF_121;1415
2021;TOTAL;HP_31;HF_11;112
2021;TOTAL;HP_31;HF_122;2086
2021;TOTAL;HP_31;HF_31;51
2021;TOTAL;HP_31;HF_32;1476
2021;TOTAL;HP_32;HF_31;664
2021;TOTAL;HP_32;HF_32;1274
2021;TOTAL;HP_33;HF_11;49
2021;TOTAL;HP_34;HF_11;931
2021;TOTAL;HP_34;HF_122;450
2021;TOTAL;HP_35;HF_11;3615
2021;TOTAL;HP_35;HF_121;155
2021;TOTAL;HP_41;HF_121;2912
2021;TOTAL;HP_41;HF_21;54
2021;TOTAL;HP_41;HF_32;83
2021;TOTAL;HP_42;HF_11;71
2021;TOTAL;HP_42;HF_122;924
2021;TOTAL;HP_42;HF_21;754
2021;TOTAL;HP_51;HF_11;148
2021;TOTAL;HP_51;HF_121;27376
2021;TOTAL;HP_51;HF_32;1708
2021;TOTAL;HP_52;HF_11;5
2021;TOTAL;HP_52;HF_122;3511
2021;TOTAL;HP_52;HF_31;291
2021;TOTAL;HP_52;HF_32;2770
2021;TOTAL;HP_59;HF_121;3827
2021;TOTAL;HP_59;HF_122;179
2021;TOTAL;HP_59;HF_32;150
2021;TOTAL;HP_81;HF_32;2
2021;TOTAL;HP_82;HF_121;2294
2021;TOTAL;HP_82;HF_31;55
2022;TOTAL;HP_11;HF_11;1063
2022;TOTAL;HP_12;HF_11;158
2022;TOTAL;HP_12;HF_32;166
2022;TOTAL;HP_13;HF_121;2231
2022;TOTAL;HP_31;HF_11;112
2022;TOTAL;HP_31;HF_122;2009
2022;TOTAL;HP_31;HF_21;1547
2022;TOTAL;HP_31;HF_32;1676
2022;TOTAL;HP_32;HF_121;4917
2022;TOTAL;HP_33;HF_21;1172
2022;TOTAL;HP_34;HF_32;299
2022;TOTAL;HP_41;HF_11;16
2022;TOTAL;HP_41;HF_122;36
2022;TOTAL;HP_42;HF_11;70
2022;TOTAL;HP_42;HF_121;9161
2022;TOTAL;HP_42;HF_21;742
2022;TOTAL;HP_51;HF_121;28700
2022;TOTAL;HP_51;HF_122;2065
2022;TOTAL;HP_51;HF_31;3427
2022;TOTAL;HP_51;HF_32;1756
2022;TOTAL;HP_52;HF_31;242
2022;TOTAL;HP_59;HF_11;12
2022;TOTAL;HP_59;HF_122;188
2022;TOTAL;HP_71;HF_11;1111
2022;TOTAL;HP_73;HF_21;4346
2022;TOTAL;HP_82;HF_122;41
2022;TOTAL;HP_82;HF_21;65
2023;TOTAL;HP_11;HF_122;1649
2023;TOTAL;HP_12;HF_11;175
2023;TOTAL;HP_13;HF_21;113
2023;TOTAL;HP_13;HF_32;279
2023;TOTAL;HP_21;HF_11;797
2023;TOTAL;HP_31;HF_122;2116
2023;TOTAL;HP_31;HF_32;1830
2023;TOTAL;HP_32;HF_11;12
2023;TOTAL;HP_34;HF_11;1046
2023;TOTAL;HP_34;HF_121;3880
2023;TOTAL;HP_34;HF_122;524
2023;TOTAL;HP_35;HF_32;504
2023;TOTAL;HP_41;HF_121;3436
2023;TOTAL;HP_41;HF_122;31
2023;TOTAL;HP_42;HF_11;72
2023;TOTAL;HP_42;HF_121;7765
2023;TOTAL;HP_42;HF_122;975
2023;TOTAL;HP_42;HF_21;749
2023;TOTAL;HP_51;HF_121;27517
2023;TOTAL;HP_51;HF_32;1536
2023;TOTAL;HP_52;HF_11;6
2023;TOTAL;HP_52;HF_122;4221
2023;TOTAL;HP_52;HF_21;2214
2023;TOTAL;HP_59;HF_122;204
2023;TOTAL;HP_59;HF_32;136
2023;TOTAL;HP_71;HF_11;1129
2023;TOTAL;HP_73;HF_21;4539
2023;TOTAL;HP_81;HF_11;0
2023;TOTAL;HP_81;HF_121;70
2023;TOTAL;HP_82;HF_121;2788
2024;TOTAL;HP_11;HF_21;2340
2024;TOTAL;HP_11;HF_32;2077
2024;TOTAL;HP_12;HF_121;13359
2024;TOTAL;HP_12;HF_21;234
2024;TOTAL;HP_13;HF_122;88
2024;TOTAL;HP_13;HF_21;116
2024;TOTAL;HP_21;HF_121;24446
2024;TOTAL;HP_21;HF_32;13200
2024;TOTAL;HP_22;HF_121;1870
2024;TOTAL;HP_31;HF_122;2269
2024;TOTAL;HP_31;HF_31;76
2024;TOTAL;HP_32;HF_21;2548
2024;TOTAL;HP_32;HF_31;627
2024;TOTAL;HP_33;HF_122;1342
2024;TOTAL;HP_33;HF_31;2603
2024;TOTAL;HP_34;HF_11;1139
2024;TOTAL;HP_34;HF_21;454
2024;TOTAL;HP_34;HF_32;324
2024;TOTAL;HP_35;HF_121;210
2024;TOTAL;HP_41;HF_122;42
2024;TOTAL;HP_41;HF_21;61
2024;TOTAL;HP_41;HF_32;78
2024;TOTAL;HP_42;HF_11;76
2024;TOTAL;HP_42;HF_122;1040
2024;TOTAL;HP_52;HF_122;4388
2024;TOTAL;HP_52;HF_21;2290
2024;TOTAL;HP_59;HF_11;15
2024;TOTAL;HP_59;HF_121;4540
2024;TOTAL;HP_71;HF_11;1171
2024;TOTAL;HP_73;HF_21;4750
2024;TOTAL;HP_81;HF_32;2
2024;TOTAL;HP_82;HF_121;2912
2024;TOTAL;HP_82;HF_31;58
2022;TOTAL;TOTAL;TOTAL;310473
2021;HC_11;TOTAL;TOTAL;51602
2021;HC_12;TOTAL;TOTAL;10719
2021;HC_132;TOTAL;TOTAL;13896
2021;HC_32;TOTAL;TOTAL;93
2021;HC_33;TOTAL;TOTAL;1238
2021;HC_41;TOTAL;TOTAL;5051
2021;HC_72;TOTAL;TOTAL;14282
2022;HC_11;TOTAL;TOTAL;52364
2022;HC_12;TOTAL;TOTAL;11609
2022;HC_133;TOTAL;TOTAL;24719
2022;HC_14;TOTAL;TOTAL;11948
2022;HC_43;TOTAL;TOTAL;6081
2022;HC_52;TOTAL;TOTAL;19813
2022;HC_61;TOTAL;TOTAL;1164
2022;HC_64;TOTAL;TOTAL;4394
2022;HC_65;TOTAL;TOTAL;298
2022;HC_66;TOTAL;TOTAL;262
2022;HC_72;TOTAL;TOTAL;14634
2023;HC_132;TOTAL;TOTAL;14922
2023;HC_22;TOTAL;TOTAL;1343
2023;HC_23;TOTAL;TOTAL;11056
2023;HC_513;TOTAL;TOTAL;3139
2023;HC_62;TOTAL;TOTAL;1528
2023;HC_66;TOTAL;TOTAL;221
2023;HC_72;TOTAL;TOTAL;14991
2024;HC_132;TOTAL;TOTAL;15280
2024;HC_133;TOTAL;TOTAL;27214
2024;HC_14;TOTAL;TOTAL;12639
2024;HC_21;TOTAL;TOTAL;10787
2024;HC_22;TOTAL;TOTAL;1383
2024;HC_33;TOTAL;TOTAL;1668
2024;HC_34;TOTAL;TOTAL;10357
2024;HC_511;TOTAL;TOTAL;45013
2024;HC_52;TOTAL;TOTAL;21677
